student_id,vehicle_type,entry_time,exit_time,day_of_week,duration_minutes,usual_zone,is_exam_week,parking_behavior
SV1882,Motorbike,2023-10-03 06:56:00,2023-10-03 12:06:33,Tuesday,310,Zone_A,0,Full_Day
SV1314,Motorbike,2023-09-08 06:20:00,2023-09-08 07:45:51,Friday,85,Zone_C,0,Early_Return
SV1347,Motorbike,2023-09-16 06:27:00,2023-09-16 14:08:55,Saturday,461,Zone_A,0,Full_Day
SV1286,Motorbike,2023-11-05 13:09:00,2023-11-05 15:31:47,Sunday,142,Zone_D,0,Early_Return
SV1686,Motorbike,2023-09-17 06:48:00,2023-09-17 09:04:31,Sunday,136,Zone_A,0,Early_Return
SV1521,Motorbike,2023-11-30 06:33:00,2023-12-02 09:01:24,Thursday,3028,Zone_B,0,Long_Term
SV1243,Motorbike,2023-12-18 07:29:00,2023-12-19 01:39:36,Monday,1090,Zone_A,1,Overnight
SV1074,Motorbike,2023-10-23 07:02:00,2023-10-24 00:02:13,Monday,1020,Zone_A,0,Overnight
SV1342,Motorbike,2023-11-15 06:42:00,2023-11-16 18:59:35,Wednesday,2177,Zone_A,0,Long_Term
SV0472,Motorbike,2023-11-09 07:32:00,2023-11-09 08:44:47,Thursday,72,Zone_B,0,Early_Return
SV1344,Motorbike,2023-12-22 12:38:00,2023-12-22 20:23:14,Friday,465,Zone_C,1,Full_Day
SV0689,Motorbike,2023-09-27 06:54:00,2023-09-27 11:03:04,Wednesday,249,Zone_C,0,Full_Day
SV0406,Motorbike,2023-09-27 06:54:00,2023-09-27 09:03:00,Wednesday,129,Zone_B,0,Early_Return
SV0525,Motorbike,2023-12-30 06:45:00,2023-12-30 10:48:39,Saturday,243,Zone_A,1,Full_Day
SV1673,Motorbike,2023-10-27 06:55:00,2023-10-27 12:35:11,Friday,340,Zone_B,0,Full_Day
SV1636,Car,2023-10-17 12:57:00,2023-10-17 17:59:06,Tuesday,302,Zone_C,0,Full_Day
SV0090,Motorbike,2023-09-11 07:01:00,2023-09-11 12:54:30,Monday,353,Zone_B,0,Full_Day
SV0685,Motorbike,2023-12-28 13:01:00,2023-12-28 14:25:46,Thursday,84,Zone_A,1,Early_Return
SV0016,Motorbike,2023-09-22 06:15:00,2023-09-22 09:19:02,Friday,184,Zone_C,0,Early_Return
SV1027,Motorbike,2023-11-20 06:22:00,2023-11-20 07:30:18,Monday,68,Zone_C,0,Early_Return
SV1904,Motorbike,2023-12-21 12:21:00,2023-12-21 20:22:21,Thursday,481,Zone_C,1,Full_Day
SV1569,Motorbike,2023-12-27 07:05:00,2023-12-27 08:36:38,Wednesday,91,Zone_C,1,Early_Return
SV0877,Motorbike,2023-09-24 06:33:00,2023-09-24 14:10:58,Sunday,457,Zone_C,0,Full_Day
SV0843,Motorbike,2023-12-22 06:55:00,2023-12-22 08:10:02,Friday,75,Zone_A,1,Early_Return
SV0129,Motorbike,2023-10-29 06:39:00,2023-10-29 14:01:07,Sunday,442,Zone_A,0,Full_Day
SV0143,Motorbike,2023-10-23 07:16:00,2023-10-23 10:30:28,Monday,194,Zone_A,0,Early_Return
SV1732,Motorbike,2023-10-10 12:28:00,2023-10-10 19:46:24,Tuesday,438,Zone_B,0,Full_Day
SV0988,Motorbike,2023-12-25 06:40:00,2023-12-25 20:17:28,Monday,817,Zone_C,1,Overnight
SV1874,Motorbike,2023-10-11 07:03:00,2023-10-13 23:31:52,Wednesday,3868,Zone_B,0,Long_Term
SV0930,Motorbike,2023-12-30 06:11:00,2023-12-30 07:50:17,Saturday,99,Zone_B,1,Early_Return
SV1747,Motorbike,2023-10-15 12:52:00,2023-10-15 19:10:37,Sunday,378,Zone_A,0,Full_Day
SV0920,Motorbike,2023-09-12 13:34:00,2023-09-12 14:56:11,Tuesday,82,Zone_B,0,Early_Return
SV1590,Motorbike,2023-11-08 12:56:00,2023-11-08 18:47:48,Wednesday,351,Zone_B,0,Full_Day
SV1417,Motorbike,2023-10-19 06:36:00,2023-10-19 08:56:55,Thursday,140,Zone_B,0,Early_Return
SV1325,Motorbike,2023-10-17 13:28:00,2023-10-17 19:26:35,Tuesday,358,Zone_A,0,Full_Day
SV1249,Motorbike,2023-12-27 06:35:00,2023-12-27 15:21:38,Wednesday,526,Zone_D,1,Full_Day
SV1199,Motorbike,2023-10-03 06:50:00,2023-10-03 11:56:19,Tuesday,306,Zone_A,0,Full_Day
SV1492,Motorbike,2023-10-24 07:03:00,2023-10-24 10:17:10,Tuesday,194,Zone_C,0,Early_Return
SV1920,Motorbike,2023-12-06 06:13:00,2023-12-07 02:21:17,Wednesday,1208,Zone_B,0,Overnight
SV0904,Motorbike,2023-09-26 13:17:00,2023-09-26 16:24:48,Tuesday,187,Zone_B,0,Early_Return
SV0067,Motorbike,2023-09-19 07:51:00,2023-09-20 07:03:43,Tuesday,1392,Zone_B,0,Overnight
SV0375,Motorbike,2023-11-23 07:25:00,2023-11-23 15:49:21,Thursday,504,Zone_C,0,Full_Day
SV0104,Motorbike,2023-10-13 06:34:00,2023-10-14 03:15:56,Friday,1241,Zone_C,0,Overnight
SV1577,Motorbike,2023-11-16 06:48:00,2023-11-16 12:22:26,Thursday,334,Zone_C,0,Full_Day
SV0823,Motorbike,2023-10-06 13:02:00,2023-10-06 20:22:33,Friday,440,Zone_A,0,Full_Day
SV1756,Motorbike,2023-11-18 06:34:00,2023-11-20 20:39:45,Saturday,3725,Zone_D,0,Long_Term
SV0217,Motorbike,2023-10-20 12:17:00,2023-10-20 14:39:01,Friday,142,Zone_B,0,Early_Return
SV1263,Motorbike,2023-09-24 12:08:00,2023-09-24 16:59:20,Sunday,291,Zone_B,0,Full_Day
SV1651,Motorbike,2023-12-20 06:52:00,2023-12-20 14:31:53,Wednesday,459,Zone_D,1,Full_Day
SV1366,Motorbike,2023-12-20 11:55:00,2023-12-20 13:01:42,Wednesday,66,Zone_B,1,Early_Return
SV1612,Motorbike,2023-12-14 12:33:00,2023-12-14 17:03:07,Thursday,270,Zone_A,1,Full_Day
SV0158,Motorbike,2023-09-26 06:29:00,2023-09-26 14:13:11,Tuesday,464,Zone_B,0,Full_Day
SV1439,Motorbike,2023-10-10 06:54:00,2023-10-10 14:38:55,Tuesday,464,Zone_A,0,Full_Day
SV1960,Motorbike,2023-09-07 12:26:00,2023-09-07 20:39:47,Thursday,493,Zone_C,0,Full_Day
SV1283,Motorbike,2023-09-15 06:51:00,2023-09-15 12:52:22,Friday,361,Zone_B,0,Full_Day
SV0579,Motorbike,2023-11-23 07:02:00,2023-11-23 19:23:21,Thursday,741,Zone_A,0,Overnight
SV1418,Motorbike,2023-10-05 13:16:00,2023-10-07 02:39:38,Thursday,2243,Zone_A,0,Long_Term
SV1511,Motorbike,2023-11-03 12:06:00,2023-11-04 08:58:01,Friday,1252,Zone_D,0,Overnight
SV0119,Motorbike,2023-09-29 13:13:00,2023-09-29 16:31:20,Friday,198,Zone_A,0,Early_Return
SV1519,Motorbike,2023-12-19 12:18:00,2023-12-19 18:00:04,Tuesday,342,Zone_B,1,Full_Day
SV1627,Motorbike,2023-11-04 07:25:00,2023-11-04 14:05:43,Saturday,400,Zone_C,0,Full_Day
SV1948,Motorbike,2023-12-14 07:13:00,2023-12-14 15:23:38,Thursday,490,Zone_A,1,Full_Day
SV0021,Motorbike,2023-11-03 12:31:00,2023-11-03 18:16:53,Friday,345,Zone_C,0,Full_Day
SV0872,Motorbike,2023-12-12 12:33:00,2023-12-12 19:26:29,Tuesday,413,Zone_A,1,Full_Day
SV0425,Motorbike,2023-10-11 06:31:00,2023-10-11 09:19:51,Wednesday,168,Zone_D,0,Early_Return
SV0374,Motorbike,2023-12-28 13:47:00,2023-12-28 15:57:22,Thursday,130,Zone_D,1,Early_Return
SV0593,Motorbike,2023-11-24 06:56:00,2023-11-26 15:39:17,Friday,3403,Zone_A,0,Long_Term
SV0300,Motorbike,2023-12-24 07:25:00,2023-12-24 11:56:08,Sunday,271,Zone_B,1,Full_Day
SV1711,Motorbike,2023-10-11 11:49:00,2023-10-11 15:01:37,Wednesday,192,Zone_B,0,Early_Return
SV0693,Motorbike,2023-09-17 12:22:00,2023-09-17 14:51:13,Sunday,149,Zone_C,0,Early_Return
SV0068,Motorbike,2023-11-16 13:17:00,2023-11-17 02:21:17,Thursday,784,Zone_A,0,Overnight
SV1337,Motorbike,2023-12-04 06:55:00,2023-12-04 09:01:51,Monday,126,Zone_C,0,Early_Return
SV0332,Motorbike,2023-09-16 06:33:00,2023-09-18 05:07:12,Saturday,2794,Zone_A,0,Long_Term
SV0125,Motorbike,2023-12-05 07:02:00,2023-12-06 02:46:35,Tuesday,1184,Zone_A,0,Overnight
SV1054,Motorbike,2023-10-12 06:36:00,2023-10-12 08:07:58,Thursday,91,Zone_B,0,Early_Return
SV0965,Motorbike,2023-11-07 13:26:00,2023-11-07 15:29:42,Tuesday,123,Zone_A,0,Early_Return
SV1373,Motorbike,2023-11-29 07:00:00,2023-11-29 09:08:29,Wednesday,128,Zone_B,0,Early_Return
SV1934,Motorbike,2023-09-26 07:15:00,2023-09-26 11:34:56,Tuesday,259,Zone_A,0,Full_Day
SV1902,Motorbike,2023-09-25 06:24:00,2023-09-25 09:13:04,Monday,169,Zone_A,0,Early_Return
SV0808,Motorbike,2023-10-26 07:25:00,2023-10-26 21:40:24,Thursday,855,Zone_A,0,Overnight
SV1085,Motorbike,2023-09-12 13:11:00,2023-09-12 18:23:55,Tuesday,312,Zone_C,0,Full_Day
SV0862,Motorbike,2023-10-21 07:35:00,2023-10-21 10:57:10,Saturday,202,Zone_A,0,Early_Return
SV0702,Motorbike,2023-11-25 13:04:00,2023-11-25 15:33:51,Saturday,149,Zone_A,0,Early_Return
SV0232,Motorbike,2023-10-04 06:08:00,2023-10-04 09:03:54,Wednesday,175,Zone_A,0,Early_Return
SV1993,Motorbike,2023-09-16 12:11:00,2023-09-16 14:40:18,Saturday,149,Zone_A,0,Early_Return
SV0583,Motorbike,2023-11-27 07:20:00,2023-11-27 12:36:07,Monday,316,Zone_A,0,Full_Day
SV0022,Motorbike,2023-11-18 14:02:00,2023-11-18 15:57:41,Saturday,115,Zone_B,0,Early_Return
SV1468,Motorbike,2023-11-26 12:57:00,2023-11-26 15:10:42,Sunday,133,Zone_B,0,Early_Return
SV0449,Motorbike,2023-10-05 13:02:00,2023-10-05 14:39:00,Thursday,97,Zone_B,0,Early_Return
SV1217,Motorbike,2023-12-19 12:28:00,2023-12-21 14:32:04,Tuesday,3004,Zone_A,1,Long_Term
SV1287,Motorbike,2023-10-21 07:04:00,2023-10-21 14:46:48,Saturday,462,Zone_A,0,Full_Day
SV0907,Motorbike,2023-12-12 07:26:00,2023-12-12 15:31:04,Tuesday,485,Zone_A,1,Full_Day
SV1005,Motorbike,2023-10-14 07:09:00,2023-10-14 14:57:47,Saturday,468,Zone_D,0,Full_Day
SV0771,Motorbike,2023-11-28 07:06:00,2023-11-28 11:06:05,Tuesday,240,Zone_D,0,Full_Day
SV1577,Motorbike,2023-10-06 06:45:00,2023-10-06 08:54:18,Friday,129,Zone_B,0,Early_Return
SV1372,Motorbike,2023-09-20 06:41:00,2023-09-20 08:58:35,Wednesday,137,Zone_C,0,Early_Return
SV1573,Motorbike,2023-11-14 12:22:00,2023-11-14 17:30:19,Tuesday,308,Zone_A,0,Full_Day
SV0628,Motorbike,2023-11-23 13:17:00,2023-11-23 21:05:26,Thursday,468,Zone_B,0,Full_Day
SV1827,Motorbike,2023-11-25 06:29:00,2023-11-25 10:29:11,Saturday,240,Zone_C,0,Full_Day
SV0247,Motorbike,2023-10-07 13:13:00,2023-10-07 15:50:48,Saturday,157,Zone_A,0,Early_Return
SV0013,Motorbike,2023-09-23 07:35:00,2023-09-23 08:43:59,Saturday,68,Zone_A,0,Early_Return
SV1716,Motorbike,2023-11-17 07:02:00,2023-11-17 12:03:23,Friday,301,Zone_A,0,Full_Day
SV1059,Motorbike,2023-11-11 12:20:00,2023-11-11 13:41:25,Saturday,81,Zone_C,0,Early_Return
SV1994,Motorbike,2023-09-14 07:12:00,2023-09-14 12:38:26,Thursday,326,Zone_A,0,Full_Day
SV1675,Motorbike,2023-12-21 13:05:00,2023-12-21 14:56:52,Thursday,111,Zone_A,1,Early_Return
SV1300,Motorbike,2023-11-28 07:04:00,2023-11-28 15:43:27,Tuesday,519,Zone_D,0,Full_Day
SV0902,Motorbike,2023-11-16 07:16:00,2023-11-16 15:53:36,Thursday,517,Zone_C,0,Full_Day
SV0741,Motorbike,2023-11-23 07:52:00,2023-11-25 08:06:35,Thursday,2894,Zone_A,0,Long_Term
SV0685,Motorbike,2023-12-10 07:05:00,2023-12-12 15:25:07,Sunday,3380,Zone_A,0,Long_Term
SV1435,Motorbike,2023-10-24 12:44:00,2023-10-24 15:58:44,Tuesday,194,Zone_A,0,Early_Return
SV1028,Motorbike,2023-09-17 06:31:00,2023-09-17 11:21:01,Sunday,290,Zone_A,0,Full_Day
SV0347,Motorbike,2023-10-29 06:53:00,2023-10-30 06:07:46,Sunday,1394,Zone_A,0,Overnight
SV0079,Motorbike,2023-10-02 13:01:00,2023-10-02 21:38:09,Monday,517,Zone_A,0,Full_Day
SV0626,Motorbike,2023-12-01 12:30:00,2023-12-01 16:41:01,Friday,251,Zone_A,0,Full_Day
SV1258,Motorbike,2023-09-13 07:32:00,2023-09-13 08:48:13,Wednesday,76,Zone_D,0,Early_Return
SV1974,Motorbike,2023-09-25 07:48:00,2023-09-25 14:05:53,Monday,377,Zone_A,0,Full_Day
SV1006,Motorbike,2023-12-12 05:47:00,2023-12-12 08:07:54,Tuesday,140,Zone_A,1,Early_Return
SV0850,Motorbike,2023-10-12 07:00:00,2023-10-12 13:46:58,Thursday,406,Zone_A,0,Full_Day
SV1806,Motorbike,2023-09-29 12:55:00,2023-09-29 21:33:46,Friday,518,Zone_D,0,Full_Day
SV0874,Motorbike,2023-09-03 07:35:00,2023-09-03 09:31:43,Sunday,116,Zone_A,0,Early_Return
SV1043,Motorbike,2023-12-10 07:18:00,2023-12-10 11:55:46,Sunday,277,Zone_A,0,Full_Day
SV0399,Motorbike,2023-10-06 13:40:00,2023-10-06 20:16:50,Friday,396,Zone_A,0,Full_Day
SV0497,Motorbike,2023-10-20 06:32:00,2023-10-20 11:10:43,Friday,278,Zone_B,0,Full_Day
SV0726,Motorbike,2023-12-06 06:41:00,2023-12-06 14:41:38,Wednesday,480,Zone_A,0,Full_Day
SV0915,Motorbike,2023-10-19 12:58:00,2023-10-19 18:08:55,Thursday,310,Zone_A,0,Full_Day
SV0176,Motorbike,2023-10-06 07:07:00,2023-10-06 14:41:27,Friday,454,Zone_C,0,Full_Day
SV0058,Motorbike,2023-10-16 12:54:00,2023-10-16 17:51:02,Monday,297,Zone_C,0,Full_Day
SV0851,Motorbike,2023-10-01 07:38:00,2023-10-01 15:03:06,Sunday,445,Zone_A,0,Full_Day
SV0355,Car,2023-12-07 07:45:00,2023-12-10 05:30:09,Thursday,4185,Zone_B,0,Long_Term
SV0655,Motorbike,2023-12-11 12:32:00,2023-12-11 19:44:49,Monday,432,Zone_B,1,Full_Day
SV1820,Car,2023-10-26 06:28:00,2023-10-26 07:58:55,Thursday,90,Zone_C,0,Early_Return
SV0464,Motorbike,2023-09-04 07:11:00,2023-09-04 13:41:55,Monday,390,Zone_A,0,Full_Day
SV1823,Motorbike,2023-12-22 07:21:00,2023-12-22 14:58:56,Friday,457,Zone_B,1,Full_Day
SV1516,Motorbike,2023-11-19 11:48:00,2023-11-19 19:13:01,Sunday,445,Zone_B,0,Full_Day
SV1671,Motorbike,2023-11-17 12:48:00,2023-11-17 20:48:15,Friday,480,Zone_A,0,Full_Day
SV0778,Motorbike,2023-10-28 07:15:00,2023-10-28 15:32:17,Saturday,497,Zone_A,0,Full_Day
SV1246,Motorbike,2023-09-25 13:42:00,2023-09-25 17:55:10,Monday,253,Zone_A,0,Full_Day
SV0019,Motorbike,2023-12-21 07:07:00,2023-12-21 15:58:56,Thursday,531,Zone_A,1,Full_Day
SV1528,Motorbike,2023-10-26 05:57:00,2023-10-26 11:34:58,Thursday,337,Zone_C,0,Full_Day
SV1819,Motorbike,2023-12-05 06:17:00,2023-12-05 12:00:05,Tuesday,343,Zone_C,0,Full_Day
SV1399,Motorbike,2023-09-22 06:59:00,2023-09-22 21:00:43,Friday,841,Zone_C,0,Overnight
SV1421,Motorbike,2023-11-14 12:47:00,2023-11-14 18:05:32,Tuesday,318,Zone_A,0,Full_Day
SV0673,Motorbike,2023-11-10 07:31:00,2023-11-13 05:44:10,Friday,4213,Zone_A,0,Long_Term
SV0424,Motorbike,2023-09-21 12:31:00,2023-09-21 21:24:14,Thursday,533,Zone_B,0,Full_Day
SV0133,Motorbike,2023-12-01 06:28:00,2023-12-01 08:25:58,Friday,117,Zone_B,0,Early_Return
SV1869,Motorbike,2023-10-01 07:05:00,2023-10-01 09:19:11,Sunday,134,Zone_A,0,Early_Return
SV1704,Motorbike,2023-09-30 07:40:00,2023-09-30 13:33:58,Saturday,353,Zone_B,0,Full_Day
SV1246,Motorbike,2023-12-18 07:00:00,2023-12-18 14:02:13,Monday,422,Zone_B,1,Full_Day
SV1272,Motorbike,2023-10-30 07:12:00,2023-10-30 10:29:22,Monday,197,Zone_A,0,Early_Return
SV1303,Motorbike,2023-11-18 12:04:00,2023-11-18 20:33:03,Saturday,509,Zone_A,0,Full_Day
SV1527,Motorbike,2023-11-10 12:14:00,2023-11-10 14:10:59,Friday,116,Zone_A,0,Early_Return
SV0109,Motorbike,2023-11-30 07:38:00,2023-11-30 15:20:46,Thursday,462,Zone_C,0,Full_Day
SV1643,Motorbike,2023-10-20 11:55:00,2023-10-20 19:35:14,Friday,460,Zone_A,0,Full_Day
SV1847,Motorbike,2023-09-18 13:03:00,2023-09-18 16:15:24,Monday,192,Zone_B,0,Early_Return
SV0306,Car,2023-10-06 12:33:00,2023-10-06 15:04:32,Friday,151,Zone_B,0,Early_Return
SV0543,Motorbike,2023-10-27 07:08:00,2023-10-27 09:03:46,Friday,115,Zone_B,0,Early_Return
SV1037,Motorbike,2023-11-04 12:24:00,2023-11-04 14:07:46,Saturday,103,Zone_A,0,Early_Return
SV0224,Motorbike,2023-10-16 06:46:00,2023-10-16 08:41:11,Monday,115,Zone_B,0,Early_Return
SV1643,Motorbike,2023-09-09 07:15:00,2023-09-10 01:42:50,Saturday,1107,Zone_A,0,Overnight
SV0206,Motorbike,2023-09-19 07:06:00,2023-09-20 00:25:08,Tuesday,1039,Zone_B,0,Overnight
SV0344,Motorbike,2023-10-03 06:07:00,2023-10-05 19:18:27,Tuesday,3671,Zone_A,0,Long_Term
SV0474,Motorbike,2023-12-28 05:54:00,2023-12-28 08:21:09,Thursday,147,Zone_A,1,Early_Return
SV1518,Motorbike,2023-10-17 12:03:00,2023-10-17 13:42:54,Tuesday,99,Zone_B,0,Early_Return
SV0833,Motorbike,2023-11-13 07:02:00,2023-11-13 08:38:16,Monday,96,Zone_A,0,Early_Return
SV1372,Motorbike,2023-09-26 07:22:00,2023-09-26 09:53:38,Tuesday,151,Zone_A,0,Early_Return
SV0497,Motorbike,2023-12-24 07:28:00,2023-12-25 00:19:51,Sunday,1011,Zone_D,1,Overnight
SV1579,Motorbike,2023-10-01 06:48:00,2023-10-01 08:06:33,Sunday,78,Zone_D,0,Early_Return
SV0611,Motorbike,2023-12-10 13:10:00,2023-12-10 14:36:48,Sunday,86,Zone_A,0,Early_Return
SV1343,Motorbike,2023-10-28 12:19:00,2023-10-28 17:31:41,Saturday,312,Zone_D,0,Full_Day
SV0925,Motorbike,2023-09-07 06:10:00,2023-09-07 12:20:28,Thursday,370,Zone_A,0,Full_Day
SV1146,Car,2023-09-18 12:56:00,2023-09-19 04:09:53,Monday,913,Zone_B,0,Overnight
SV1287,Motorbike,2023-09-22 13:37:00,2023-09-22 14:38:27,Friday,61,Zone_B,0,Early_Return
SV1379,Motorbike,2023-12-20 07:40:00,2023-12-20 10:31:11,Wednesday,171,Zone_A,1,Early_Return
SV0561,Motorbike,2023-09-27 12:21:00,2023-09-27 17:25:17,Wednesday,304,Zone_C,0,Full_Day
SV0128,Motorbike,2023-11-01 06:34:00,2023-11-01 11:39:43,Wednesday,305,Zone_B,0,Full_Day
SV1923,Motorbike,2023-09-11 13:13:00,2023-09-11 14:42:20,Monday,89,Zone_B,0,Early_Return
SV1868,Motorbike,2023-09-11 07:22:00,2023-09-11 13:50:39,Monday,388,Zone_A,0,Full_Day
SV0555,Motorbike,2023-11-05 06:57:00,2023-11-06 12:38:43,Sunday,1781,Zone_A,0,Long_Term
SV0473,Motorbike,2023-12-20 06:47:00,2023-12-20 09:15:39,Wednesday,148,Zone_D,1,Early_Return
SV0641,Motorbike,2023-11-09 12:51:00,2023-11-09 14:19:57,Thursday,88,Zone_A,0,Early_Return
SV1280,Motorbike,2023-11-13 13:34:00,2023-11-13 15:51:17,Monday,137,Zone_C,0,Early_Return
SV0856,Motorbike,2023-10-08 06:58:00,2023-10-08 14:44:04,Sunday,466,Zone_A,0,Full_Day
SV1518,Motorbike,2023-11-30 07:03:00,2023-11-30 13:12:17,Thursday,369,Zone_B,0,Full_Day
SV1483,Car,2023-10-14 06:59:00,2023-10-14 14:29:05,Saturday,450,Zone_A,0,Full_Day
SV1485,Motorbike,2023-11-07 12:27:00,2023-11-08 16:12:45,Tuesday,1665,Zone_A,0,Long_Term
SV0344,Motorbike,2023-09-05 07:03:00,2023-09-05 08:46:19,Tuesday,103,Zone_C,0,Early_Return
SV0200,Motorbike,2023-11-09 06:44:00,2023-11-09 12:10:55,Thursday,326,Zone_B,0,Full_Day
SV0528,Motorbike,2023-09-28 07:14:00,2023-09-28 11:44:03,Thursday,270,Zone_B,0,Full_Day
SV1141,Motorbike,2023-12-02 06:52:00,2023-12-02 12:00:09,Saturday,308,Zone_C,0,Full_Day
SV1349,Motorbike,2023-11-26 12:14:00,2023-11-27 11:39:06,Sunday,1405,Zone_C,0,Overnight
SV0738,Motorbike,2023-11-17 06:12:00,2023-11-17 07:50:40,Friday,98,Zone_C,0,Early_Return
SV1416,Motorbike,2023-11-15 07:39:00,2023-11-15 13:30:59,Wednesday,351,Zone_B,0,Full_Day
SV1702,Motorbike,2023-09-08 06:29:00,2023-09-08 13:45:15,Friday,436,Zone_A,0,Full_Day
SV0808,Motorbike,2023-12-27 06:40:00,2023-12-27 12:13:20,Wednesday,333,Zone_A,1,Full_Day
SV0880,Motorbike,2023-10-09 13:11:00,2023-10-09 14:15:25,Monday,64,Zone_C,0,Early_Return
SV1064,Motorbike,2023-12-28 06:58:00,2023-12-28 11:10:49,Thursday,252,Zone_C,1,Full_Day
SV1967,Motorbike,2023-09-27 13:03:00,2023-09-29 21:55:25,Wednesday,3412,Zone_A,0,Long_Term
SV1884,Motorbike,2023-10-06 06:15:00,2023-10-06 12:12:31,Friday,357,Zone_A,0,Full_Day
SV0992,Motorbike,2023-09-28 06:55:00,2023-09-28 12:55:32,Thursday,360,Zone_A,0,Full_Day
SV1015,Motorbike,2023-10-04 06:59:00,2023-10-04 13:40:47,Wednesday,401,Zone_B,0,Full_Day
SV0483,Motorbike,2023-10-23 13:06:00,2023-10-24 07:04:56,Monday,1078,Zone_B,0,Overnight
SV1878,Motorbike,2023-10-18 07:34:00,2023-10-18 14:12:33,Wednesday,398,Zone_C,0,Full_Day
SV1207,Motorbike,2023-09-13 05:51:00,2023-09-13 09:04:26,Wednesday,193,Zone_C,0,Early_Return
SV0101,Motorbike,2023-12-24 07:54:00,2023-12-24 16:43:03,Sunday,529,Zone_A,1,Full_Day
SV1120,Motorbike,2023-12-30 07:03:00,2023-12-30 14:17:38,Saturday,434,Zone_C,1,Full_Day
SV0693,Motorbike,2023-09-15 06:15:00,2023-09-15 11:53:01,Friday,338,Zone_A,0,Full_Day
SV0504,Motorbike,2023-11-05 07:05:00,2023-11-05 09:03:25,Sunday,118,Zone_A,0,Early_Return
SV0483,Motorbike,2023-10-02 07:55:00,2023-10-02 09:25:18,Monday,90,Zone_A,0,Early_Return
SV1950,Motorbike,2023-10-22 13:29:00,2023-10-22 18:19:15,Sunday,290,Zone_B,0,Full_Day
SV0466,Motorbike,2023-09-03 12:36:00,2023-09-03 18:04:28,Sunday,328,Zone_A,0,Full_Day
SV0981,Motorbike,2023-09-25 11:56:00,2023-09-26 06:36:29,Monday,1120,Zone_C,0,Overnight
SV0799,Motorbike,2023-12-09 12:46:00,2023-12-09 17:08:17,Saturday,262,Zone_B,0,Full_Day
SV0677,Motorbike,2023-11-22 06:47:00,2023-11-22 12:35:26,Wednesday,348,Zone_A,0,Full_Day
SV1416,Motorbike,2023-10-03 13:03:00,2023-10-04 05:42:17,Tuesday,999,Zone_D,0,Overnight
SV0606,Motorbike,2023-11-16 07:13:00,2023-11-17 04:49:46,Thursday,1296,Zone_A,0,Overnight
SV1032,Motorbike,2023-10-29 07:21:00,2023-10-29 14:28:32,Sunday,427,Zone_A,0,Full_Day
SV0301,Motorbike,2023-12-01 07:13:00,2023-12-01 13:23:49,Friday,370,Zone_A,0,Full_Day
SV1133,Motorbike,2023-12-20 06:18:00,2023-12-20 10:43:18,Wednesday,265,Zone_A,1,Full_Day
SV0169,Motorbike,2023-11-05 06:31:00,2023-11-05 09:01:02,Sunday,150,Zone_D,0,Early_Return
SV0965,Motorbike,2023-10-12 12:51:00,2023-10-12 17:25:29,Thursday,274,Zone_C,0,Full_Day
SV0138,Motorbike,2023-10-17 12:10:00,2023-10-17 17:13:18,Tuesday,303,Zone_C,0,Full_Day
SV0934,Motorbike,2023-11-14 12:58:00,2023-11-14 17:28:56,Tuesday,270,Zone_B,0,Full_Day
SV1462,Motorbike,2023-11-18 12:11:00,2023-11-18 20:41:25,Saturday,510,Zone_B,0,Full_Day
SV1723,Motorbike,2023-09-05 12:17:00,2023-09-05 20:45:00,Tuesday,508,Zone_A,0,Full_Day
SV1086,Motorbike,2023-09-28 06:24:00,2023-09-29 03:16:16,Thursday,1252,Zone_D,0,Overnight
SV0306,Motorbike,2023-09-12 12:46:00,2023-09-12 15:43:42,Tuesday,177,Zone_A,0,Early_Return
SV1811,Motorbike,2023-10-21 06:46:00,2023-10-21 08:18:44,Saturday,92,Zone_D,0,Early_Return
SV0756,Motorbike,2023-11-28 07:28:00,2023-11-28 15:08:01,Tuesday,460,Zone_B,0,Full_Day
SV1012,Motorbike,2023-11-19 12:20:00,2023-11-20 09:11:04,Sunday,1251,Zone_A,0,Overnight
SV0502,Motorbike,2023-10-16 07:23:00,2023-10-16 14:14:47,Monday,411,Zone_D,0,Full_Day
SV1699,Motorbike,2023-11-06 07:45:00,2023-11-06 12:54:25,Monday,309,Zone_A,0,Full_Day
SV0391,Motorbike,2023-12-06 06:31:00,2023-12-08 11:12:47,Wednesday,3161,Zone_B,0,Long_Term
SV1209,Motorbike,2023-12-29 13:01:00,2023-12-30 01:59:04,Friday,778,Zone_A,1,Overnight
SV0778,Motorbike,2023-09-26 06:31:00,2023-09-26 07:50:53,Tuesday,79,Zone_A,0,Early_Return
SV1628,Motorbike,2023-12-12 06:51:00,2023-12-12 15:29:28,Tuesday,518,Zone_A,1,Full_Day
SV1412,Motorbike,2023-10-28 06:23:00,2023-10-28 14:07:59,Saturday,464,Zone_C,0,Full_Day
SV0413,Motorbike,2023-10-06 11:49:00,2023-10-07 08:01:22,Friday,1212,Zone_A,0,Overnight
SV0987,Motorbike,2023-09-21 06:33:00,2023-09-21 11:20:31,Thursday,287,Zone_B,0,Full_Day
SV1935,Motorbike,2023-11-25 12:31:00,2023-11-25 13:46:49,Saturday,75,Zone_C,0,Early_Return
SV1990,Motorbike,2023-11-19 13:00:00,2023-11-19 14:34:03,Sunday,94,Zone_A,0,Early_Return
