duration_minutes,is_exam_week,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
366,0,6,43,6,1,1,859.2,0.0,1,0,0,0
261,0,7,6,5,1,1,829.8,0.0,1,0,0,0
94,0,7,50,3,0,1,485.4906,0.0,1,0,0,0
531,0,6,48,6,1,1,94.0,0.0,1,1,0,0
273,0,12,35,3,0,0,312.5,0.0,1,0,0,0
474,0,12,20,6,1,0,299.3333333333333,0.0,1,1,0,0
513,0,12,43,2,0,0,343.0,0.0,1,0,1,0
73,0,6,49,4,0,1,377.0,0.0,1,1,0,0
458,1,12,11,0,0,0,372.8,0.0,1,0,1,0
331,1,12,16,0,0,0,358.2,0.0,1,0,0,0
158,1,7,3,5,1,1,369.8,0.0,1,0,1,0
536,0,6,23,6,1,1,485.4906,0.0,1,1,0,0
66,0,6,48,3,0,1,536.0,0.0,1,1,0,0
170,1,13,12,2,0,0,301.0,0.0,1,0,0,0
482,1,7,30,5,1,1,257.3333333333333,0.0,1,0,0,0
175,1,7,14,3,0,1,313.5,0.0,1,0,0,0
411,0,12,36,2,0,0,485.4906,0.0,1,0,1,0
306,0,5,59,6,1,1,411.0,0.0,1,0,0,0
398,0,7,13,3,0,1,358.5,0.0,1,0,1,0
147,0,7,10,3,0,1,371.6666666666667,0.0,1,0,0,1
284,0,13,25,1,0,0,315.5,0.0,1,0,0,0
240,0,6,26,4,0,1,309.2,0.0,1,1,0,0
179,0,6,22,5,1,1,275.0,0.0,1,0,0,1
399,1,7,22,5,1,1,249.6,0.0,1,1,0,0
802,1,12,50,5,1,0,249.8,0.0,1,1,0,0
395,1,7,56,2,0,1,380.8,1.0,1,1,0,0
115,1,14,8,5,1,0,403.0,1.0,1,1,0,0
384,0,11,59,2,0,1,485.4906,1.0,1,0,0,0
440,0,7,34,6,1,1,384.0,0.0,1,1,0,0
180,0,7,4,2,0,1,412.0,0.0,1,0,0,0
489,0,5,51,4,0,1,485.4906,0.0,1,0,0,0
176,0,6,49,1,0,1,489.0,0.0,1,0,1,0
315,0,5,48,0,0,1,332.5,0.0,1,0,0,0
438,0,6,37,1,0,1,326.6666666666667,0.0,1,0,1,0
426,0,6,12,1,0,1,354.5,0.0,1,0,0,0
372,1,6,51,1,0,1,368.8,0.0,1,0,1,0
485,0,7,7,1,0,1,485.4906,0.0,1,0,0,0
147,0,13,37,1,0,0,485.0,0.0,1,0,1,0
1329,0,7,9,3,0,1,316.0,0.0,1,0,1,0
328,0,6,34,6,1,1,653.6666666666666,1.0,1,1,0,0
291,0,13,47,4,0,0,572.25,1.0,1,0,1,0
289,0,7,34,5,1,1,516.0,1.0,1,1,0,0
81,0,7,4,6,1,1,476.8,1.0,1,0,0,0
315,0,12,37,5,1,0,463.6,1.0,1,0,0,0
520,0,12,36,3,0,0,260.8,1.0,1,0,0,0
2256,0,7,2,6,1,1,299.2,1.0,1,0,0,0
4243,0,6,54,3,0,1,692.2,1.0,1,0,0,0
1357,0,12,30,2,0,0,485.4906,1.0,1,0,0,0
88,0,12,17,6,1,0,1357.0,1.0,1,0,0,0
476,0,12,44,6,1,0,722.5,1.0,1,0,1,0
130,0,12,4,2,0,0,640.3333333333334,1.0,1,0,0,0
487,0,7,2,4,0,1,485.4906,1.0,1,1,0,0
90,0,7,51,0,0,1,487.0,0.0,1,0,0,0
160,0,12,18,4,0,0,288.5,0.0,1,0,1,0
523,0,12,29,4,0,0,245.66666666666666,0.0,1,0,0,0
162,0,6,46,1,0,1,315.0,0.0,1,0,0,0
146,1,12,19,1,0,0,284.4,0.0,1,0,1,0
3830,0,12,59,6,1,0,485.4906,0.0,1,1,0,0
291,0,7,21,3,0,1,3830.0,0.0,1,1,0,0
503,0,13,20,6,1,0,2060.5,0.0,1,1,0,0
361,0,12,1,3,0,0,1541.3333333333333,0.0,1,1,0,0
364,0,6,47,0,0,1,1246.25,0.0,1,0,1,0
71,1,7,2,1,0,1,1069.8,0.0,1,0,1,0
447,1,12,18,2,0,0,318.0,0.0,1,0,0,1
133,1,12,29,2,0,0,349.2,0.0,1,0,0,0
159,0,7,40,6,1,1,485.4906,0.0,1,1,0,0
130,0,13,1,1,0,0,159.0,0.0,1,1,0,0
175,0,12,56,0,0,0,485.4906,0.0,1,0,0,0
151,0,6,26,4,0,1,175.0,0.0,1,1,0,0
65,0,6,22,5,1,1,163.0,0.0,1,0,0,1
110,0,13,17,2,0,0,130.33333333333334,0.0,1,0,0,0
61,0,7,16,4,0,1,125.25,0.0,1,0,1,0
519,0,6,1,0,0,1,112.4,0.0,1,0,0,0
153,0,6,51,2,0,1,181.2,0.0,1,0,1,0
68,1,6,20,2,0,1,181.6,0.0,1,0,0,0
383,1,7,24,5,1,1,182.2,0.0,1,1,0,0
416,1,12,47,5,1,0,236.8,0.0,1,0,0,1
449,0,12,39,0,0,0,485.4906,0.0,1,0,1,0
147,0,7,33,5,1,1,449.0,0.0,1,1,0,0
1696,0,13,5,2,0,0,298.0,0.0,1,0,0,0
510,0,6,3,5,1,1,764.0,0.0,1,0,1,0
500,0,6,54,3,0,1,700.5,0.0,1,0,0,0
184,0,12,56,4,0,0,485.4906,0.0,1,1,0,0
193,0,6,10,3,0,1,184.0,0.0,1,0,0,0
363,0,5,48,4,0,1,188.5,0.0,1,1,0,0
171,0,6,47,4,0,1,246.66666666666666,0.0,1,0,1,0
293,0,13,26,1,0,0,227.75,0.0,1,0,0,1
306,0,6,37,2,0,1,240.8,0.0,1,1,0,0
307,0,7,7,0,0,1,485.4906,0.0,1,0,1,0
123,0,7,35,6,1,1,307.0,0.0,1,0,1,0
89,0,8,1,5,1,1,215.0,0.0,1,0,1,0
107,0,12,24,5,1,0,173.0,0.0,1,0,0,0
514,0,7,2,4,0,1,156.5,0.0,1,1,0,0
128,0,6,53,3,0,1,228.0,0.0,0,0,0,0
293,0,13,5,2,0,0,485.4906,0.0,1,1,0,0
272,0,7,27,0,0,1,293.0,0.0,1,0,0,0
196,0,12,21,2,0,0,282.5,0.0,1,0,0,0
109,0,7,7,2,0,1,253.66666666666666,0.0,1,0,0,0
343,0,6,47,4,0,1,217.5,0.0,1,0,1,0
519,0,6,5,4,0,1,242.6,0.0,1,1,0,0
417,0,7,22,0,0,1,287.8,0.0,1,0,0,0
3639,0,6,35,3,0,1,316.8,0.0,0,1,0,0
300,1,7,13,4,0,1,1005.4,0.0,1,0,0,0
1053,0,6,7,1,0,1,485.4906,0.0,1,1,0,0
159,0,12,39,3,0,0,1053.0,1.0,1,1,0,0
120,0,6,42,2,0,1,606.0,1.0,1,0,0,0
197,0,12,13,6,1,0,444.0,1.0,1,1,0,0
505,0,7,22,0,0,1,382.25,1.0,1,1,0,0
529,0,6,39,4,0,1,406.8,1.0,1,0,0,0
143,0,11,53,0,0,1,302.0,1.0,1,0,0,0
382,1,6,59,1,0,1,298.8,1.0,1,0,0,0
313,0,7,18,1,0,1,485.4906,1.0,1,0,0,0
370,0,6,47,0,0,1,313.0,0.0,1,1,0,0
175,0,13,1,3,0,0,341.5,0.0,1,0,1,0
166,0,7,27,0,0,1,286.0,0.0,1,1,0,0
271,1,6,28,3,0,1,256.0,0.0,1,0,0,0
309,1,13,2,3,0,0,259.0,0.0,1,0,0,0
114,0,7,5,2,0,1,485.4906,0.0,1,1,0,0
523,0,7,29,3,0,1,114.0,0.0,1,1,0,0
1509,0,6,27,2,0,1,318.5,0.0,1,0,0,0
336,0,6,48,4,0,1,715.3333333333334,0.0,1,1,0,0
486,0,6,52,3,0,1,620.5,0.0,1,0,0,1
529,0,6,30,1,0,1,593.6,0.0,1,1,0,0
335,0,7,1,4,0,1,676.6,0.0,1,0,0,0
1304,0,7,51,4,0,1,639.0,0.0,1,0,0,0
1408,0,6,57,2,0,1,598.0,1.0,1,1,0,0
313,1,11,33,5,1,1,812.4,2.0,1,0,1,0
439,1,13,5,6,1,0,777.8,2.0,1,0,0,0
110,0,6,26,0,0,1,485.4906,2.0,1,1,0,0
417,0,11,52,2,0,1,110.0,0.0,1,1,0,0
455,0,6,34,5,1,1,263.5,0.0,1,0,1,0
521,0,13,13,5,1,0,327.3333333333333,0.0,1,0,1,0
78,0,12,24,0,0,0,375.75,0.0,1,0,0,0
95,0,12,13,0,0,0,485.4906,0.0,1,0,1,0
384,0,6,53,1,0,1,95.0,0.0,1,0,0,0
72,1,6,18,1,0,1,239.5,0.0,1,0,0,1
252,1,6,59,3,0,1,183.66666666666666,0.0,1,0,0,0
445,1,13,2,3,0,0,200.75,0.0,1,0,0,0
519,0,7,34,5,1,1,485.4906,0.0,1,0,0,0
266,0,6,29,1,0,1,519.0,0.0,1,0,0,0
466,0,7,0,5,1,1,392.5,0.0,1,0,0,0
528,0,12,53,1,0,0,417.0,0.0,1,0,0,0
417,0,6,58,2,0,1,444.75,0.0,1,0,1,0
880,0,12,28,6,1,0,439.2,0.0,1,1,0,0
146,0,7,5,4,0,1,511.4,1.0,1,0,1,0
430,0,11,58,3,0,1,485.4906,1.0,1,0,0,1
281,0,13,11,3,0,0,430.0,0.0,1,0,1,0
853,0,6,46,5,1,1,355.5,0.0,1,0,1,0
173,0,13,46,6,1,0,521.3333333333334,1.0,1,1,0,0
401,0,6,21,6,1,1,434.25,1.0,1,0,1,0
318,0,7,40,0,0,1,427.6,1.0,1,0,1,0
1112,0,7,35,0,0,1,405.2,1.0,1,0,1,0
97,0,13,2,3,0,0,571.4,2.0,1,1,0,0
427,0,11,42,3,0,1,420.2,2.0,1,0,0,0
79,0,12,45,3,0,0,471.0,2.0,1,1,0,0
2936,1,6,35,2,0,1,406.6,2.0,1,0,0,0
1253,0,12,58,5,1,0,485.4906,2.0,1,1,0,0
3499,0,5,59,1,0,1,1253.0,1.0,1,1,0,0
103,0,7,8,2,0,1,2376.0,1.0,1,0,0,0
387,0,12,39,2,0,0,1618.3333333333333,1.0,1,0,1,0
96,0,6,29,6,1,1,1310.5,1.0,1,0,0,0
321,0,12,9,6,1,0,1067.6,1.0,1,0,0,1
434,0,7,30,2,0,1,881.2,1.0,1,0,0,1
448,0,12,52,6,1,0,268.2,1.0,1,0,1,0
142,0,6,53,3,0,1,337.2,1.0,1,1,0,0
129,0,6,46,6,1,1,288.2,1.0,1,1,0,0
108,0,7,15,1,0,1,294.8,1.0,1,0,0,0
148,1,6,42,0,0,1,252.2,1.0,1,1,0,0
422,0,7,28,5,1,1,485.4906,1.0,1,1,0,0
307,0,13,28,3,0,0,422.0,0.0,1,1,0,0
115,0,6,2,6,1,1,364.5,0.0,1,0,1,0
110,0,6,4,0,0,1,281.3333333333333,0.0,1,0,1,0
1374,0,7,39,3,0,1,238.5,0.0,1,0,0,0
831,0,12,58,0,0,0,465.6,1.0,1,0,0,0
284,0,7,14,6,1,1,547.4,2.0,1,1,0,0
317,0,6,59,6,1,1,542.8,2.0,1,0,0,0
152,0,7,19,3,0,1,583.2,2.0,1,0,1,0
209,0,7,17,6,1,1,591.6,2.0,1,0,0,0
166,0,13,14,2,0,0,358.6,2.0,1,0,0,1
416,0,7,3,6,1,1,485.4906,2.0,1,1,0,0
130,0,7,9,1,0,1,416.0,0.0,1,0,1,0
365,0,6,51,0,0,1,273.0,0.0,1,0,0,1
1096,0,12,53,5,1,0,303.6666666666667,0.0,1,1,0,0
488,1,6,47,1,0,1,501.75,1.0,1,0,1,0
431,0,7,29,0,0,1,485.4906,1.0,1,1,0,0
527,0,12,20,0,0,0,431.0,0.0,1,0,1,0
205,0,6,1,2,0,1,479.0,0.0,1,0,0,0
2393,0,12,51,5,1,0,387.6666666666667,0.0,1,1,0,0
82,0,6,34,6,1,1,889.0,0.0,1,0,0,1
146,0,13,6,6,1,0,727.6,0.0,1,0,0,0
482,0,12,37,2,0,0,670.6,0.0,1,1,0,0
386,0,12,40,3,0,0,661.6,0.0,1,1,0,0
342,1,13,0,4,0,0,697.8,0.0,1,0,0,0
125,0,6,58,6,1,1,485.4906,0.0,1,0,0,0
110,0,13,29,6,1,0,125.0,0.0,1,0,1,0
282,0,6,7,3,0,1,117.5,0.0,1,1,0,0
392,0,6,43,6,1,1,172.33333333333334,0.0,1,0,0,1
299,0,13,9,0,0,0,227.25,0.0,1,0,1,0
254,0,13,35,6,1,0,241.6,0.0,1,0,1,0
153,0,13,7,6,1,0,485.4906,0.0,1,0,1,0
243,0,11,29,1,0,1,153.0,0.0,1,0,0,0
526,0,12,54,0,0,0,198.0,0.0,1,0,0,0
141,1,12,27,3,0,0,307.3333333333333,0.0,1,0,1,0
2665,0,7,9,2,0,1,485.4906,0.0,1,0,0,1
349,0,12,52,2,0,0,2665.0,0.0,1,0,0,0
477,0,7,26,3,0,1,1507.0,0.0,1,0,0,0
933,0,7,3,4,0,1,1163.6666666666667,0.0,1,0,1,0
1376,0,6,26,5,1,1,1106.0,1.0,1,0,0,0
383,0,12,26,4,0,0,1160.0,2.0,1,1,0,0
94,0,7,26,5,1,1,703.6,2.0,1,0,0,0
379,1,7,33,4,0,1,652.6,2.0,1,1,0,0
68,1,13,6,1,0,0,633.0,2.0,1,1,0,0
502,1,12,26,1,0,0,460.0,2.0,1,0,1,0
110,1,13,36,1,0,0,285.2,2.0,1,1,0,0
276,0,6,58,5,1,1,485.4906,2.0,1,0,0,0
467,0,6,20,4,0,1,276.0,0.0,1,0,1,0
161,0,7,7,5,1,1,371.5,0.0,1,1,0,0
110,0,6,29,6,1,1,301.3333333333333,0.0,1,0,1,0
407,0,7,4,2,0,1,253.5,0.0,1,0,1,0
477,0,13,15,3,0,0,284.2,0.0,1,0,0,0
91,0,7,18,5,1,1,324.4,0.0,1,0,1,0
775,0,7,19,6,1,1,249.2,0.0,1,0,1,0
194,0,7,13,0,0,1,372.0,1.0,1,0,1,0
381,0,6,43,6,1,1,388.8,1.0,1,1,0,0
522,1,13,5,2,0,0,383.6,1.0,1,0,0,0
254,1,12,15,5,1,0,392.6,1.0,1,0,1,0
145,0,7,22,3,0,1,485.4906,1.0,1,0,0,0
135,0,6,30,5,1,1,145.0,0.0,1,1,0,0
296,0,6,38,0,0,1,140.0,0.0,1,0,1,0
254,0,8,4,5,1,1,192.0,0.0,1,1,0,0
259,0,7,19,6,1,1,207.5,0.0,1,0,1,0
202,0,12,53,0,0,0,217.8,0.0,1,0,0,0
279,0,12,38,1,0,0,229.2,0.0,1,1,0,0
61,0,6,43,1,0,1,258.0,0.0,1,0,0,0
506,0,6,17,0,0,1,211.0,0.0,1,1,0,0
505,0,7,8,6,1,1,261.4,0.0,1,1,0,0
270,0,6,52,6,1,1,310.6,0.0,1,0,0,0
387,0,7,53,5,1,1,324.2,0.0,1,1,0,0
332,0,5,52,4,0,1,485.4906,0.0,1,1,0,0
69,0,12,38,0,0,0,332.0,0.0,1,0,1,0
520,0,6,20,4,0,1,200.5,0.0,1,0,0,0
117,0,7,26,4,0,1,307.0,0.0,1,1,0,0
414,0,13,30,1,0,0,259.5,0.0,1,0,0,1
1385,0,6,59,0,0,1,290.4,0.0,1,0,0,0
425,0,6,57,2,0,1,501.0,1.0,1,0,0,1
167,0,6,20,4,0,1,572.2,1.0,1,0,0,1
889,0,7,12,3,0,1,501.6,1.0,1,0,0,0
269,0,6,56,5,1,1,656.0,2.0,1,1,0,0
105,0,6,36,6,1,1,627.0,2.0,1,1,0,0
120,0,7,35,0,0,1,371.0,2.0,1,0,1,0
352,0,7,4,6,1,1,310.0,2.0,1,0,0,0
103,1,13,1,1,0,0,347.0,2.0,1,1,0,0
1025,1,7,6,6,1,1,189.8,2.0,1,1,0,0
369,0,13,24,1,0,0,485.4906,3.0,1,1,0,0
806,0,12,28,2,0,0,369.0,0.0,1,0,1,0
482,0,6,40,2,0,1,587.5,1.0,1,1,0,0
280,1,7,44,5,1,1,552.3333333333334,1.0,1,0,0,1
529,0,6,26,4,0,1,485.4906,1.0,1,0,0,0
240,0,7,29,1,0,1,529.0,0.0,1,0,0,0
460,0,7,2,4,0,1,384.5,0.0,1,1,0,0
1913,0,12,57,5,1,0,409.6666666666667,0.0,1,1,0,0
146,0,6,39,2,0,1,785.5,0.0,1,0,0,0
1334,0,6,55,6,1,1,657.6,0.0,1,1,0,0
107,0,6,45,6,1,1,818.6,1.0,1,0,1,0
293,1,13,1,6,1,0,792.0,1.0,1,1,0,0
152,1,6,2,1,0,1,758.6,1.0,1,0,0,0
172,0,6,29,4,0,1,485.4906,1.0,1,1,0,0
135,0,7,22,5,1,1,172.0,0.0,1,0,0,1
137,0,6,48,1,0,1,153.5,0.0,1,1,0,0
379,0,12,28,6,1,0,148.0,0.0,1,0,0,0
93,0,13,1,5,1,0,205.75,0.0,1,0,0,1
479,0,7,17,1,0,1,183.2,0.0,1,0,0,0
1253,0,6,30,6,1,1,244.6,0.0,1,0,0,0
130,0,6,39,0,0,1,468.2,1.0,1,0,1,0
312,0,7,9,2,0,1,466.8,1.0,1,0,0,0
316,0,12,40,3,0,0,453.4,1.0,1,0,0,1
294,0,8,12,0,0,1,498.0,1.0,1,1,0,0
321,0,6,55,4,0,1,461.0,1.0,1,0,1,0
726,0,13,10,3,0,0,485.4906,1.0,1,1,0,0
385,0,12,30,2,0,0,726.0,1.0,1,0,1,0
823,0,7,21,3,0,1,555.5,1.0,1,0,1,0
272,0,6,19,3,0,1,644.6666666666666,2.0,1,0,0,0
1194,0,13,42,5,1,0,485.4906,2.0,1,0,1,0
390,0,7,11,0,0,1,1194.0,1.0,1,0,0,0
76,0,6,54,3,0,1,792.0,1.0,1,0,0,0
373,0,6,34,4,0,1,553.3333333333334,1.0,1,0,0,0
336,0,12,27,2,0,0,508.25,1.0,1,0,1,0
517,0,7,8,2,0,1,473.8,1.0,1,0,0,0
432,0,7,25,3,0,1,338.4,1.0,1,1,0,0
275,0,12,45,5,1,0,346.8,1.0,1,1,0,0
82,0,7,22,2,0,1,386.6,1.0,1,0,0,1
248,0,7,25,1,0,1,328.4,1.0,1,1,0,0
70,1,7,27,5,1,1,310.8,1.0,1,0,0,0
3651,0,7,37,5,1,1,485.4906,1.0,1,0,0,0
323,0,12,50,3,0,0,3651.0,0.0,1,0,1,0
123,0,11,39,1,0,1,1987.0,0.0,1,0,0,0
291,0,7,12,1,0,1,1365.6666666666667,0.0,1,0,0,1
428,0,6,47,5,1,1,1097.0,0.0,0,0,1,0
1169,0,7,16,6,1,1,963.2,0.0,1,1,0,0
912,0,13,2,3,0,0,466.8,1.0,1,0,0,0
184,0,7,31,3,0,1,584.6,2.0,1,1,0,0
291,0,12,28,3,0,0,596.8,2.0,1,0,0,0
162,0,7,39,6,1,1,596.8,2.0,1,1,0,0
328,0,12,36,6,1,0,485.4906,2.0,1,0,0,0
1031,0,6,52,3,0,1,328.0,0.0,1,1,0,0
354,0,13,30,1,0,0,679.5,1.0,1,0,0,1
67,0,6,39,6,1,1,571.0,1.0,1,0,0,1
261,0,7,57,5,1,1,445.0,1.0,1,0,0,0
479,0,7,0,1,0,1,408.2,1.0,1,0,1,0
184,0,5,55,0,0,1,438.4,1.0,1,1,0,0
268,0,7,56,2,0,1,269.0,1.0,1,1,0,0
406,1,5,54,1,0,1,251.8,1.0,1,0,0,1
538,0,12,24,1,0,0,485.4906,1.0,1,1,0,0
335,0,6,51,5,1,1,538.0,0.0,1,0,1,0
279,0,7,17,4,0,1,436.5,0.0,1,0,1,0
2542,0,6,31,2,0,1,384.0,0.0,1,0,1,0
461,0,12,47,6,1,0,923.5,0.0,1,0,0,1
260,0,12,53,3,0,0,831.0,0.0,1,1,0,0
404,1,6,54,1,0,1,775.4,0.0,1,0,1,0
102,1,12,17,3,0,0,789.2,0.0,1,0,1,0
119,0,7,7,1,0,1,485.4906,0.0,1,0,0,0
430,0,12,59,2,0,0,119.0,0.0,1,0,1,0
3421,0,6,24,5,1,1,274.5,0.0,1,0,0,0
538,0,7,8,4,0,1,1323.3333333333333,0.0,1,1,0,0
125,0,6,35,5,1,1,1127.0,0.0,1,1,0,0
394,0,6,23,0,0,1,926.6,0.0,1,1,0,0
533,0,6,16,2,0,1,981.6,0.0,1,1,0,0
499,0,13,2,0,0,0,1002.2,0.0,1,1,0,0
1308,0,6,58,4,0,1,485.4906,0.0,1,0,1,0
131,0,7,5,0,0,1,1308.0,1.0,1,0,0,1
67,0,7,19,3,0,1,719.5,1.0,1,1,0,0
516,0,6,34,4,0,1,502.0,1.0,1,1,0,0
446,1,7,18,6,1,1,505.5,1.0,1,0,0,0
506,0,6,30,4,0,1,485.4906,1.0,1,0,0,1
3860,0,6,26,1,0,1,506.0,0.0,1,1,0,0
146,0,6,51,5,1,1,2183.0,0.0,1,0,1,0
357,0,13,2,3,0,0,1504.0,0.0,1,0,0,1
69,1,6,50,0,0,1,1217.25,0.0,1,0,0,0
4036,0,6,41,2,0,1,485.4906,0.0,1,0,0,0
500,0,7,35,1,0,1,4036.0,0.0,1,1,0,0
501,0,7,41,0,0,1,2268.0,0.0,1,1,0,0
257,0,6,41,0,0,1,1679.0,0.0,1,1,0,0
537,0,6,53,4,0,1,1323.5,0.0,1,0,0,0
195,0,12,50,3,0,0,1166.2,0.0,1,0,0,0
472,0,12,5,3,0,0,398.0,0.0,1,0,0,0
453,0,6,45,0,0,1,485.4906,0.0,1,0,0,0
429,0,13,34,3,0,0,453.0,0.0,1,1,0,0
536,0,13,20,5,1,0,441.0,0.0,0,0,1,0
376,0,6,49,5,1,1,472.6666666666667,0.0,1,1,0,0
72,0,7,32,3,0,1,448.5,0.0,1,1,0,0
315,0,6,56,0,0,1,485.4906,0.0,1,0,0,0
1189,0,13,37,4,0,0,315.0,0.0,1,0,0,0
77,0,12,23,2,0,0,752.0,1.0,1,1,0,0
308,0,7,10,6,1,1,527.0,1.0,1,0,0,0
86,0,6,37,4,0,1,472.25,1.0,1,1,0,0
80,0,7,4,1,0,1,395.0,1.0,1,1,0,0
266,0,12,58,3,0,0,348.0,1.0,1,0,1,0
148,1,6,47,2,0,1,163.4,1.0,1,0,0,1
334,1,6,24,5,1,1,177.6,1.0,1,0,1,0
159,0,6,7,5,1,1,485.4906,1.0,1,1,0,0
78,0,7,38,6,1,1,159.0,0.0,1,0,1,0
1143,0,7,59,0,0,1,118.5,0.0,1,0,0,0
133,0,7,34,6,1,1,460.0,1.0,1,0,1,0
1155,0,6,54,2,0,1,378.25,1.0,1,1,0,0
2188,0,6,1,1,0,1,533.6,2.0,1,0,0,1
78,0,7,20,6,1,1,939.4,2.0,1,0,1,0
458,1,12,31,5,1,0,939.4,2.0,1,0,0,1
110,1,7,19,6,1,1,802.4,2.0,1,0,0,1
147,1,5,54,3,0,1,797.8,2.0,1,0,0,0
523,0,12,58,1,0,0,485.4906,2.0,1,1,0,0
1560,0,6,46,2,0,1,523.0,0.0,1,0,0,0
314,0,11,38,5,1,1,1041.5,0.0,1,0,0,0
149,0,7,14,5,1,1,799.0,0.0,1,0,0,0
74,0,7,46,6,1,1,636.5,0.0,1,0,0,0
512,0,6,13,3,0,1,524.0,0.0,1,1,0,0
135,1,6,51,1,0,1,521.8,0.0,1,1,0,0
69,1,13,29,0,0,0,236.8,0.0,1,1,0,0
2311,0,7,7,6,1,1,485.4906,0.0,1,1,0,0
191,0,7,58,3,0,1,2311.0,0.0,1,1,0,0
348,0,6,57,4,0,1,1251.0,0.0,1,1,0,0
420,0,7,20,3,0,1,950.0,0.0,1,1,0,0
61,1,12,54,1,0,0,817.5,0.0,1,1,0,0
116,1,12,22,5,1,0,666.2,0.0,1,0,1,0
380,1,6,29,3,0,1,227.2,0.0,1,0,1,0
178,0,12,39,5,1,0,485.4906,0.0,1,1,0,0
202,0,7,3,1,0,1,178.0,0.0,1,0,0,0
354,0,12,21,1,0,0,190.0,0.0,1,0,0,0
526,0,13,25,5,1,0,244.66666666666666,0.0,1,1,0,0
860,0,13,12,0,0,0,315.0,0.0,1,1,0,0
509,0,6,35,4,0,1,424.0,1.0,1,1,0,0
448,1,6,48,4,0,1,490.2,1.0,1,0,0,0
1709,0,7,47,6,1,1,485.4906,1.0,1,0,1,0
364,0,7,7,4,0,1,1709.0,0.0,1,0,0,0
84,0,6,45,0,0,1,485.4906,0.0,1,0,0,1
526,0,6,22,4,0,1,84.0,0.0,1,0,1,0
128,0,6,34,2,0,1,305.0,0.0,1,0,0,0
110,0,6,36,6,1,1,246.0,0.0,1,0,1,0
1412,0,7,15,5,1,1,212.0,0.0,1,1,0,0
394,0,7,18,5,1,1,452.0,1.0,0,0,0,0
88,0,12,50,6,1,0,514.0,1.0,1,1,0,0
270,0,13,3,4,0,0,485.4906,1.0,1,0,0,0
450,0,12,19,0,0,0,270.0,0.0,1,1,0,0
409,0,6,44,5,1,1,360.0,0.0,1,0,0,0
246,0,12,14,0,0,0,376.3333333333333,0.0,1,0,1,0
800,0,7,52,4,0,1,343.75,0.0,1,0,0,0
314,0,11,31,2,0,1,485.4906,1.0,0,0,0,0
995,0,13,3,0,0,0,314.0,0.0,1,0,0,1
304,0,6,40,4,0,1,654.5,1.0,1,0,1,0
189,0,11,34,5,1,1,537.6666666666666,1.0,1,0,0,0
461,0,6,28,5,1,1,450.5,1.0,1,1,0,0
243,0,5,54,3,0,1,452.6,1.0,1,0,0,0
318,0,13,1,1,0,0,438.4,1.0,1,0,1,0
159,1,12,0,4,0,0,303.0,1.0,1,0,0,0
150,1,7,50,6,1,1,274.0,1.0,1,0,0,1
476,1,7,7,6,1,1,266.2,1.0,1,0,0,0
180,1,7,39,0,0,1,269.2,1.0,1,0,1,0
476,0,6,31,3,0,1,485.4906,1.0,1,1,0,0
94,0,13,23,3,0,0,476.0,0.0,1,1,0,0
1375,0,6,44,5,1,1,285.0,0.0,1,0,0,0
791,0,7,40,3,0,1,648.3333333333334,1.0,1,1,0,0
164,0,12,6,3,0,0,684.0,2.0,1,1,0,0
1333,0,13,3,6,1,0,485.4906,2.0,1,0,0,0
93,0,6,30,6,1,1,1333.0,1.0,1,0,0,0
537,0,12,59,3,0,0,713.0,1.0,1,0,0,0
90,0,7,55,0,0,1,654.3333333333334,1.0,1,0,0,0
1078,0,13,6,0,0,0,513.25,1.0,1,1,0,0
333,0,7,4,3,0,1,626.2,2.0,1,1,0,0
138,0,12,4,3,0,0,426.2,2.0,1,0,1,0
3769,0,6,49,5,1,1,435.2,2.0,1,1,0,0
68,1,6,52,1,0,1,1081.6,2.0,1,0,0,0
1900,0,12,32,6,1,0,485.4906,2.0,1,0,0,0
525,0,7,8,6,1,1,1900.0,0.0,1,1,0,0
86,0,6,53,0,0,1,1212.5,0.0,1,0,0,0
369,0,6,30,3,0,1,837.0,0.0,1,1,0,0
427,0,13,11,4,0,0,720.0,0.0,1,0,0,0
530,0,7,25,3,0,1,661.4,0.0,1,0,0,1
175,0,6,48,3,0,1,387.4,0.0,1,1,0,0
108,0,6,53,3,0,1,485.4906,0.0,1,1,0,0
97,0,13,16,3,0,0,108.0,0.0,0,1,0,0
420,0,13,5,5,1,0,102.5,0.0,1,0,0,1
263,0,7,0,6,1,1,208.33333333333334,0.0,1,0,1,0
421,0,6,41,2,0,1,222.0,0.0,1,0,0,0
399,0,13,11,6,1,0,261.8,0.0,1,0,0,0
1313,1,7,5,6,1,1,320.0,0.0,1,0,0,0
1018,0,7,42,1,0,1,485.4906,1.0,1,0,1,0
416,0,6,47,2,0,1,1018.0,1.0,1,0,0,1
313,0,6,28,2,0,1,717.0,1.0,1,0,0,0
240,1,6,55,1,0,1,582.3333333333334,1.0,1,0,1,0
188,0,7,9,1,0,1,485.4906,1.0,1,0,0,0
438,0,6,58,5,1,1,188.0,0.0,1,0,0,0
1108,0,13,8,5,1,0,313.0,0.0,1,0,1,0
278,0,7,42,3,0,1,578.0,1.0,1,0,0,0
